,stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel,stress_levels_1,stress_levels_2,new_stress_score
14,3,0,0,407.731440889105,1.347720974767781,0.5740550045139361,0.425944995486063,257.81993610072254,191.30067790563697,149.93857719316412,12.61127811102047,55.44080867306405,407.731440889105,2021-02-01T02:32:20Z,2021-02-01T02:25:20Z,0,3,3.0,0.0,0.5833333333333334
15,2,2,0,420.1659621411906,1.895950090339035,0.654690181527635,0.345309818472364,361.2205932058966,190.52220575136707,145.7897313802426,11.69890358372388,58.58959463672443,420.1659621411906,2021-02-01T02:33:20Z,2021-02-01T02:25:50Z,0,1,3.0,0.0,0.5833333333333334
16,2,0,0,439.2342617149166,1.433241195528121,0.5890255344033181,0.410974465596681,276.3186200931959,192.7928257681554,138.37734152594155,11.753257660801133,46.767961877527824,439.2342617149166,2021-02-01T02:34:20Z,2021-02-01T02:26:20Z,0,3,3.0,0.0,0.5833333333333334
17,3,1,0,439.6160557311446,0.775349469937186,0.43673061730467,0.563269382695329,84.91433119376309,109.51749435082772,138.3267868410407,11.128209568126833,47.42452949762245,439.6160557311446,2021-02-01T02:35:20Z,2021-02-01T02:26:50Z,0,1,3.0,1.0,0.7222222222222222
18,3,0,0,436.0913660327855,0.6410140351885281,0.390620690282447,0.609379309717552,83.3200006685616,129.98155437276256,139.28237916864873,14.622046812363113,47.878245358185055,436.0913660327855,2021-02-01T02:36:20Z,2021-02-01T02:27:20Z,0,3,3.0,2.0,0.8611111111111112
19,2,0,0,437.4603425238301,1.577546420982933,0.612034145395272,0.387965854604727,301.0571344945595,190.83884346615773,138.685865314593,13.368077982749517,45.69035758422141,437.4603425238301,2021-02-01T02:37:20Z,2021-02-01T02:27:50Z,0,3,3.0,0.0,0.5833333333333334
20,0,0,2,440.0938894492962,2.414147636360601,0.707101125519581,0.292898874480418,355.4732378271045,147.24585707732064,137.96464555030872,13.36252763490148,47.38561988396169,440.0938894492962,2021-02-01T02:38:20Z,2021-02-01T02:28:20Z,0,3,3.0,0.0,0.5833333333333334
21,1,0,2,452.2410527472225,1.940957260782909,0.65997465745769,0.340025342542309,93.4712277143471,48.15728280211812,134.6457460164156,13.238481376552928,53.415252512902185,452.2410527472225,2021-02-01T02:39:20Z,2021-02-01T02:28:50Z,0,3,3.0,0.0,0.5833333333333334
22,3,0,0,456.720975498718,0.417513661424047,0.294539426875511,0.7054605731244881,12.611469207256327,30.206123469688112,133.95275644788032,29.255377966225417,70.05965348909673,456.720975498718,2021-02-01T02:40:20Z,2021-02-01T02:29:20Z,0,3,3.0,3.0,1.0
23,3,1,0,529.2250494041026,0.691033786340662,0.408645759725496,0.591354240274503,272.5077071941537,394.3478778906101,122.16156273206504,29.958460846180078,178.4926674627015,529.2250494041026,2021-02-01T02:41:20Z,2021-02-01T02:29:50Z,0,1,3.0,2.0,0.8611111111111112
24,3,5,0,636.3805325746837,0.434140407814345,0.302718203495837,0.697281796504162,1688.1844475031558,3888.567885219945,108.30426579201688,29.953939080558776,252.72907390388065,636.3805325746837,2021-02-01T02:42:20Z,2021-02-01T02:30:20Z,0,1,2.0,3.0,0.8055555555555555
26,2,0,0,837.9219633356264,0.156061997225966,0.134994487839273,0.8650055121607261,289.79614244801775,1856.929602332422,83.86618472333261,29.81267508370193,261.0565570726672,837.9219633356264,2021-02-01T02:44:20Z,2021-02-01T02:31:20Z,4,3,1.0,3.0,0.611111111111111
27,2,0,0,952.917111683069,0.050586047580236,0.048150313529052,0.951849686470947,1.12148457134671,22.169839807466246,66.43266764859115,9.397417605991413,152.58296503324945,952.917111683069,2021-02-01T02:45:20Z,2021-02-01T02:31:50Z,4,3,0.0,3.0,0.4166666666666667
69,1,0,1,985.4459100893682,0.291151810421214,0.225497736262501,0.7745022637374981,0.025294929661261,0.086878833501556,61.938712563605804,11.354753343473591,85.90118194047541,985.4459100893682,2021-02-01T03:27:20Z,2021-02-01T02:52:50Z,4,3,0.0,3.0,0.4166666666666667
70,2,0,0,882.7476537639775,0.326848814131999,0.246334631836572,0.7536653681634271,408.49667746832006,1249.803149976695,75.10995000761174,17.76544361089558,220.41269693969468,882.7476537639775,2021-02-01T03:28:20Z,2021-02-01T02:53:20Z,4,3,0.0,3.0,0.4166666666666667
72,2,3,0,680.8373015197615,0.6329552620095831,0.387613351532142,0.6123866484678571,4353.6204174750565,6878.243501211532,100.0274033685214,25.68937131167831,252.32345352484447,680.8373015197615,2021-02-01T03:30:20Z,2021-02-01T02:54:20Z,0,1,2.0,2.0,0.6666666666666666
73,2,3,0,568.3303897632583,1.17808802191967,0.5408817320804851,0.459118267919514,5238.523084022706,4446.631309846134,115.02120495037776,25.920723617681556,201.76804218263524,568.3303897632583,2021-02-01T03:31:20Z,2021-02-01T02:54:50Z,0,1,2.0,0.0,0.3888888888888889
74,3,3,0,495.27675717568144,0.919982875500512,0.479162021307448,0.520837978692551,3626.049941036727,3941.4319957466514,123.825148999214,23.03404649462732,96.01940511495351,495.27675717568144,2021-02-01T03:32:20Z,2021-02-01T02:55:20Z,0,1,3.0,1.0,0.7222222222222222
76,3,0,0,484.2940913118152,0.5182684479406481,0.341354948555782,0.658645051444217,461.45626248986673,890.3807752979636,125.19429691332785,7.451129017456325,53.41218045999602,484.2940913118152,2021-02-01T03:34:20Z,2021-02-01T02:56:20Z,0,3,3.0,2.0,0.8611111111111112
77,3,5,0,480.8357255848763,0.471107156118236,0.32023986434906,0.6797601356509391,429.5918089180656,911.8770609594573,125.65371294659292,5.7998571331256965,41.7738152938237,480.8357255848763,2021-02-01T03:35:20Z,2021-02-01T02:56:50Z,0,1,3.0,3.0,1.0
78,3,10,0,491.7082161882773,0.366248410708207,0.268068681974429,0.7319313180255711,200.96188650675631,548.703777630489,122.81392458710914,5.517125806107569,41.32211987267695,491.7082161882773,2021-02-01T03:36:20Z,2021-02-01T02:57:20Z,0,1,3.0,3.0,1.0
80,3,5,0,488.7651161957897,0.5853477112201501,0.369223550819423,0.6307764491805761,255.54961627761944,436.57745879783,123.37872670641548,4.160538156038837,35.447207172540395,488.7651161957897,2021-02-01T03:38:20Z,2021-02-01T02:58:20Z,0,1,3.0,2.0,0.8611111111111112
81,3,10,0,488.61489396079577,0.8915971151602031,0.471346201585157,0.5286537984148421,156.32839118969758,175.33523665743155,123.69393122793262,8.782046876675377,43.00195898372844,488.61489396079577,2021-02-01T03:39:20Z,2021-02-01T02:58:50Z,0,1,3.0,1.0,0.7222222222222222
82,2,9,0,492.7828076072853,1.420929475614747,0.5869355096574751,0.413064490342524,465.6269390514869,327.6918010656646,122.67999654507872,8.81845947808241,43.74243803320946,492.7828076072853,2021-02-01T03:40:20Z,2021-02-01T02:59:20Z,0,1,3.0,0.0,0.5833333333333334
85,3,7,0,489.6753204436709,0.755443221583561,0.430343295809981,0.569656704190018,117.02135508216044,154.90423600182694,123.41514188021507,8.52509048758163,41.94190359007435,489.6753204436709,2021-02-01T03:43:20Z,2021-02-01T03:00:50Z,0,1,3.0,1.0,0.7222222222222222
87,3,9,0,481.76491456258606,0.28955165982743,0.2245366888723,0.7754633111276991,139.66089683137443,482.3349895994759,125.58911253629338,20.018480940252207,46.33534526315511,481.76491456258606,2021-02-01T03:45:20Z,2021-02-01T03:01:50Z,0,1,3.0,3.0,1.0
88,3,0,0,478.0945862885101,0.235749125032196,0.190774260128287,0.8092257398717121,150.56024635036923,638.6460451541751,126.96222372039972,40.87202407543688,55.096543122205865,478.0945862885101,2021-02-01T03:46:20Z,2021-02-01T03:02:20Z,0,3,3.0,3.0,1.0
93,3,0,0,444.5803016267437,0.249188939226834,0.199480584082873,0.800519415917126,33.623794922989546,134.9329349340906,135.88661350680684,2.502093606471241,35.979219745460775,444.5803016267437,2021-02-01T03:51:20Z,2021-02-01T03:04:50Z,0,3,3.0,3.0,1.0
94,3,0,0,458.6894147384941,0.375957645499127,0.273233443434045,0.726766556565954,44.85298433146272,119.3032908585092,131.84709558828283,2.334067356650298,39.79097010531864,458.6894147384941,2021-02-01T03:52:20Z,2021-02-01T03:05:20Z,0,3,3.0,3.0,1.0
95,3,1,0,473.4235888057769,0.422581481626753,0.297052567522193,0.702947432477806,41.91243561599366,99.18190322644789,127.5475128927679,2.215382896741032,37.07994914159266,473.4235888057769,2021-02-01T03:53:20Z,2021-02-01T03:05:50Z,0,1,3.0,3.0,1.0
96,3,0,0,489.632742184548,0.476456452045992,0.322702678691095,0.6772973213089041,32.334039715414896,67.86357824847691,122.94217112353026,2.249110475329191,27.40835790185108,489.632742184548,2021-02-01T03:54:20Z,2021-02-01T03:06:20Z,0,3,3.0,3.0,1.0
97,3,0,0,506.4153435851106,0.67573911623319,0.40324839928076,0.596751600719239,50.86155882034591,75.26803998541078,118.71119579729552,2.721299786631317,22.625178754692524,506.4153435851106,2021-02-01T03:55:20Z,2021-02-01T03:06:50Z,0,3,3.0,2.0,0.8611111111111112
98,3,0,0,514.2132797124699,1.010943083411124,0.502720883425641,0.497279116574358,118.00948659255556,116.73207772921091,116.84231260383038,2.672615325796687,19.284003635329256,514.2132797124699,2021-02-01T03:56:20Z,2021-02-01T03:07:20Z,0,3,3.0,0.0,0.5833333333333334
99,3,0,0,517.6295616710312,0.705977208164952,0.413825697545128,0.586174302454871,136.4319751380999,193.25266249420105,116.07666828549328,2.871700335332486,19.68125827869748,517.6295616710312,2021-02-01T03:57:20Z,2021-02-01T03:07:50Z,0,3,3.0,2.0,0.8611111111111112
100,3,0,0,519.6174248337344,0.867064163213996,0.464399767451707,0.535600232548292,109.77288559164926,126.60295540845306,115.63652220788131,2.974087732979533,19.95185870373099,519.6174248337344,2021-02-01T03:58:20Z,2021-02-01T03:08:20Z,0,3,3.0,1.0,0.7222222222222222
101,0,0,1,527.320114437911,3.039636225710602,0.7524529576115251,0.247547042388474,170.06245153530705,55.94829081744809,113.96516951048272,3.122946683133182,21.36883520397212,527.320114437911,2021-02-01T03:59:20Z,2021-02-01T03:08:50Z,0,3,3.0,0.0,0.5833333333333334
102,1,0,1,530.0890043407403,1.551307943009121,0.608044178775002,0.391955821224997,150.47807449292185,97.00077613283844,113.35543717674749,2.7668969093961038,20.461157463102825,530.0890043407403,2021-02-01T04:00:20Z,2021-02-01T03:09:20Z,0,3,3.0,0.0,0.5833333333333334
103,3,0,0,533.9445455614386,0.710098942792726,0.415238513412024,0.584761486587975,102.37527378477112,144.1704354355783,112.55829766112711,3.273562894680753,21.8728528428873,533.9445455614386,2021-02-01T04:01:20Z,2021-02-01T03:09:50Z,0,3,2.0,2.0,0.6666666666666666
104,3,0,0,540.7524800098206,0.6618097943805821,0.398246415816356,0.601753584183644,87.3719951170698,132.01979762001736,111.14698504838763,3.325308863443206,22.73567945853605,540.7524800098206,2021-02-01T04:02:20Z,2021-02-01T03:10:20Z,0,3,2.0,2.0,0.6666666666666666
105,2,0,0,548.6499170595376,1.170421777489267,0.539260059785801,0.460739940214198,150.57687554441884,128.65180607577986,109.54558625537652,3.448248849860074,23.02571661792336,548.6499170595376,2021-02-01T04:03:20Z,2021-02-01T03:10:50Z,0,3,2.0,0.0,0.3888888888888889
106,2,0,0,550.2306732982771,1.110218583821339,0.5261154424158621,0.473884557584137,163.90802061931694,147.63581064834133,109.20811299464047,3.2846344276019472,21.64438458053768,550.2306732982771,2021-02-01T04:04:20Z,2021-02-01T03:11:20Z,0,3,2.0,0.0,0.3888888888888889
107,3,0,0,548.705814652461,0.450849204786705,0.310748493571381,0.6892515064286181,91.80498385522031,203.6268066584542,109.58409379559116,3.64511989983974,25.470713013201724,548.705814652461,2021-02-01T04:05:20Z,2021-02-01T03:11:50Z,0,3,2.0,3.0,0.8055555555555555
108,3,0,0,549.9473930465535,0.346018829212874,0.257068342361316,0.7429316576386831,83.06145640711436,240.04894934782345,109.32538774847708,3.385802548160868,24.87425520580293,549.9473930465535,2021-02-01T04:06:20Z,2021-02-01T03:12:20Z,0,3,2.0,3.0,0.8055555555555555
109,3,0,0,551.1281870337874,0.400477463293116,0.285957806383705,0.7140421936162941,105.54774567433516,263.55476986499696,109.0684011615256,3.188471612550217,23.33042610133702,551.1281870337874,2021-02-01T04:07:20Z,2021-02-01T03:12:50Z,0,3,2.0,3.0,0.8055555555555555
110,3,0,0,549.5143278788062,0.444952155322363,0.307935562906645,0.6920644370933541,79.92633778463953,179.62906085202297,109.35235535127366,2.98393273129202,20.83236945545102,549.5143278788062,2021-02-01T04:08:20Z,2021-02-01T03:13:20Z,0,3,2.0,3.0,0.8055555555555555
111,3,0,0,548.4735383000826,0.485307877122394,0.326738910226895,0.6732610897731041,53.14039944074828,109.49832456015606,109.54366636323782,2.955863319943345,19.766416952816616,548.4735383000826,2021-02-01T04:09:20Z,2021-02-01T03:13:50Z,0,3,2.0,3.0,0.8055555555555555
112,3,0,0,551.2176160026833,0.8142175056942611,0.448798175047196,0.551201824952803,36.469548650912174,44.79091691822023,108.91932293675048,2.443230290134458,13.890813162538448,551.2176160026833,2021-02-01T04:10:20Z,2021-02-01T03:14:20Z,0,3,2.0,1.0,0.5277777777777778
113,2,0,0,549.9300228826626,1.45145363160216,0.5920787621234971,0.407921237876502,26.54430925213122,18.288086284114204,109.15440498815896,2.15241270179922,11.773343121861286,549.9300228826626,2021-02-01T04:11:20Z,2021-02-01T03:14:50Z,0,3,2.0,0.0,0.3888888888888889
114,3,0,0,552.2162096884084,0.912139784105165,0.477025681745346,0.522974318254653,36.4241830284784,39.93267661733618,108.74292973038833,2.6310060810618223,16.166557082789996,552.2162096884084,2021-02-01T04:12:20Z,2021-02-01T03:15:20Z,0,3,2.0,1.0,0.5277777777777778
115,2,0,0,549.5670664896612,1.151802876567566,0.535273416124834,0.464726583875165,68.71793553586399,59.66119457927305,109.3349650937027,2.9520332088640693,21.060498785068425,549.5670664896612,2021-02-01T04:13:20Z,2021-02-01T03:15:50Z,0,3,2.0,0.0,0.3888888888888889
116,0,0,0,549.9745787977354,2.025612548996466,0.6694884147239271,0.330511585276072,156.6188696758745,77.31926313028964,109.28329916093112,3.235257335617059,22.91834370418439,549.9745787977354,2021-02-01T04:14:20Z,2021-02-01T03:16:20Z,0,3,2.0,0.0,0.3888888888888889
117,1,0,0,550.7454975653393,1.9412421838417464,0.660007596282386,0.339992403717614,180.41682313470173,92.93885360437316,109.16033882228878,3.6323286164683943,24.7126485708956,550.7454975653393,2021-02-01T04:15:20Z,2021-02-01T03:16:50Z,0,3,2.0,0.0,0.3888888888888889
118,1,0,0,552.6296506072513,1.6366900849467592,0.620736617583862,0.379263382416137,159.3449772434358,97.3580635142781,108.78596128136384,3.704921386863422,24.56946117051757,552.6296506072513,2021-02-01T04:16:20Z,2021-02-01T03:17:20Z,0,3,2.0,0.0,0.3888888888888889
119,2,0,0,550.2240774254886,1.346537452960599,0.573840170870355,0.426159829129644,127.76939961512196,94.88737155747022,109.21941249109084,3.397871677204256,21.868888423274,550.2240774254886,2021-02-01T04:17:20Z,2021-02-01T03:17:50Z,0,3,2.0,0.0,0.3888888888888889
120,2,0,0,558.3452111003409,1.035699601071703,0.508768386321073,0.491231613678926,83.67172707063116,80.78764053211063,107.62108563949522,3.439896711370524,21.71811197824587,558.3452111003409,2021-02-01T04:18:20Z,2021-02-01T03:18:20Z,0,3,2.0,0.0,0.3888888888888889
121,2,0,0,561.7031993013308,1.158270884312429,0.5366661306193841,0.463333869380615,100.04814441586385,86.37715561265637,106.97772153826163,3.785844381073024,22.036875494542404,561.7031993013308,2021-02-01T04:19:20Z,2021-02-01T03:18:50Z,0,3,2.0,0.0,0.3888888888888889
122,2,0,0,562.1360964525514,1.274455607735254,0.5603343513942081,0.439665648605791,186.7128938292203,146.5040388193785,106.9262841091275,3.996392748986096,24.228031623897383,562.1360964525514,2021-02-01T04:20:20Z,2021-02-01T03:19:20Z,0,3,2.0,0.0,0.3888888888888889
123,2,0,0,561.8828827381159,0.943953960026432,0.485584524858601,0.5144154751413981,220.48057263224413,233.57132017971557,106.9769283578967,3.97628825878001,24.375883450441847,561.8828827381159,2021-02-01T04:21:20Z,2021-02-01T03:19:50Z,0,3,2.0,1.0,0.5277777777777778
124,3,0,0,563.0276273211751,0.6596295710454,0.397455903747183,0.602544096252816,236.0367942724206,357.8323420193893,106.84233870824806,4.526070988567593,29.262378870190496,563.0276273211751,2021-02-01T04:22:20Z,2021-02-01T03:20:20Z,0,3,2.0,2.0,0.6666666666666666
125,3,0,0,558.4615981553238,0.498650204375361,0.332732883844098,0.6672671161559011,220.24237967623995,441.6771070055579,107.76340571507126,4.727005103890818,31.46704866239561,558.4615981553238,2021-02-01T04:23:20Z,2021-02-01T03:20:50Z,0,3,2.0,3.0,0.8055555555555555
126,3,0,0,563.170314225445,0.368336897197797,0.269185825473324,0.7308141745266751,229.6738302073176,623.5428271091251,106.91893500293544,4.823747310318015,34.17325932775644,563.170314225445,2021-02-01T04:24:20Z,2021-02-01T03:21:20Z,0,3,2.0,3.0,0.8055555555555555
127,3,0,0,567.4477824993926,0.474474972182075,0.32179248962083,0.678207510379169,241.7710578633716,509.5549228897876,106.10448249594712,5.622740237992083,34.230447893600605,567.4477824993926,2021-02-01T04:25:20Z,2021-02-01T03:21:50Z,0,3,2.0,3.0,0.8055555555555555
128,3,0,0,551.5196509958649,0.815884771852978,0.449304264510367,0.550695735489632,285.43708501921697,349.8497519091489,109.94104857457891,5.6797018492924405,54.77165214977969,551.5196509958649,2021-02-01T04:26:20Z,2021-02-01T03:22:20Z,0,3,2.0,1.0,0.5277777777777778
129,3,0,0,536.9610277016942,0.7332289615852411,0.423042181867661,0.576957818132338,300.2712534319928,409.5190849837765,113.15256821728327,5.684850203002256,59.14084391741565,536.9610277016942,2021-02-01T04:27:20Z,2021-02-01T03:22:50Z,0,3,2.0,2.0,0.6666666666666666
131,3,1,0,491.9312120319871,0.822564529453172,0.451322582087103,0.548677417912896,326.0630706207186,396.3981656703336,123.81365804908624,8.28972515356009,63.611319755984496,491.9312120319871,2021-02-01T04:29:20Z,2021-02-01T03:23:50Z,0,1,3.0,1.0,0.7222222222222222
132,3,0,0,480.4105866493181,1.180846471605796,0.541462449090383,0.458537550909616,991.000686015537,839.2290698619828,126.10809448879952,7.701869530079799,50.128551750104656,480.4105866493181,2021-02-01T04:30:20Z,2021-02-01T03:24:20Z,0,3,3.0,0.0,0.5833333333333334
134,3,2,0,504.0706722170287,0.587416464697263,0.370045591538758,0.6299544084612411,278.1804930452405,473.5660468567328,120.38142371090385,7.554273203766052,54.156737746699406,504.0706722170287,2021-02-01T04:32:20Z,2021-02-01T03:25:20Z,0,1,3.0,2.0,0.8611111111111112
135,3,1,0,520.8026505734506,0.238506942495193,0.192576185333833,0.8074238146661661,118.6390973742453,497.4240838990924,116.35229037769366,7.374018859083613,50.97535522456326,520.8026505734506,2021-02-01T04:33:20Z,2021-02-01T03:25:50Z,0,1,3.0,3.0,1.0
136,3,0,0,542.4077186164832,0.540142898641349,0.350709599166311,0.649290400833688,167.81562639763214,310.68746218778,110.91183236126732,3.96828212238097,28.00135311022,542.4077186164832,2021-02-01T04:34:20Z,2021-02-01T03:26:20Z,0,3,2.0,2.0,0.6666666666666666
137,2,0,0,551.7154029773176,1.060357148234353,0.514647253823463,0.485352746176536,187.15177988367776,176.49881475813348,109.02756468053524,3.8869729933793673,27.96521182260329,551.7154029773176,2021-02-01T04:35:20Z,2021-02-01T03:26:50Z,0,3,2.0,0.0,0.3888888888888889
138,3,0,0,560.3540453251233,0.7302810501298661,0.422059208285876,0.577940791714123,129.8710291619172,177.83705210318973,107.31115762685585,3.842743517735776,26.583630819384243,560.3540453251233,2021-02-01T04:36:20Z,2021-02-01T03:27:20Z,0,3,2.0,2.0,0.6666666666666666
139,3,0,0,563.8499292422741,0.558509672345281,0.358361377061473,0.641638622938526,186.2043676675025,333.3950634831396,106.66856553437717,4.160860662236798,28.0649281857587,563.8499292422741,2021-02-01T04:37:20Z,2021-02-01T03:27:50Z,0,3,2.0,2.0,0.6666666666666666
140,3,0,0,570.2079474308408,0.497773242628291,0.332342192036225,0.667657807963774,199.4184617050112,400.6210953647533,105.45204914930297,4.209944839692906,26.705012144284098,570.2079474308408,2021-02-01T04:38:20Z,2021-02-01T03:28:20Z,0,3,2.0,3.0,0.8055555555555555
141,3,1,0,572.2427876431318,0.411311826792796,0.291439367958462,0.7085606320415371,183.52377752635516,446.1913457664997,105.14200118079732,4.792393767882733,30.710865548809032,572.2427876431318,2021-02-01T04:39:20Z,2021-02-01T03:28:50Z,0,1,2.0,3.0,0.8055555555555555
142,3,0,0,572.6413108919986,0.6759319845218771,0.4033170741799,0.5966829258201,267.08637653591427,395.1379467933282,105.05010894896796,4.71163325994289,29.68152692944896,572.6413108919986,2021-02-01T04:40:20Z,2021-02-01T03:29:20Z,0,3,2.0,2.0,0.6666666666666666
143,3,0,0,572.9122920605699,0.89110726788626,0.471209266136592,0.528790733863408,378.1486555877262,424.35817686091696,105.03112279387425,4.839532447892726,31.62396682331081,572.9122920605699,2021-02-01T04:41:20Z,2021-02-01T03:29:50Z,0,3,2.0,1.0,0.5277777777777778
144,3,0,0,576.7858705857819,0.775784733598163,0.436868680600851,0.5631313193991491,278.62079123753057,359.1470406297645,104.28043741453808,4.859884956080684,29.433697112366183,576.7858705857819,2021-02-01T04:42:20Z,2021-02-01T03:30:20Z,0,3,2.0,1.0,0.5277777777777778
145,3,0,0,577.7512636847972,0.8316872853290541,0.454055281155508,0.545944718844491,265.98917253869723,319.81873142795416,104.12078609013756,4.987909730265503,30.28880798187801,577.7512636847972,2021-02-01T04:43:20Z,2021-02-01T03:30:50Z,0,3,2.0,1.0,0.5277777777777778
146,1,0,0,575.4388977113831,1.462557081722677,0.593918042581798,0.406081957418202,338.3900130547909,231.36875632656825,104.5144271050141,4.511086248924296,28.548638371870364,575.4388977113831,2021-02-01T04:44:20Z,2021-02-01T03:31:20Z,0,3,2.0,0.0,0.3888888888888889
147,2,0,0,574.2537682717722,1.254953888809978,0.556531951734172,0.443468048265828,281.7551746270892,224.5143643439092,104.71553911113196,4.482774693709538,27.733409655537425,574.2537682717722,2021-02-01T04:45:20Z,2021-02-01T03:31:50Z,0,3,2.0,0.0,0.3888888888888889
148,3,0,0,573.398518388807,0.553727284394087,0.356386407032831,0.643613592967168,164.55106197743658,297.169864326797,104.84542269276056,4.513424567906203,25.716387509218617,573.398518388807,2021-02-01T04:46:20Z,2021-02-01T03:32:20Z,0,3,2.0,2.0,0.6666666666666666
149,3,0,0,574.6428075179684,0.426424259637981,0.298946303497534,0.7010536965024651,106.88865135611152,250.66268848506883,104.59587020328956,4.306718675144698,24.21025335285245,574.6428075179684,2021-02-01T04:47:20Z,2021-02-01T03:32:50Z,0,3,2.0,3.0,0.8055555555555555
150,3,0,0,571.1568472154553,0.609281398469085,0.378604636236208,0.621395363763791,124.46359509273374,204.2793287395085,105.23386993201416,4.010057985200087,23.737940127932376,571.1568472154553,2021-02-01T04:48:20Z,2021-02-01T03:33:20Z,0,3,2.0,2.0,0.6666666666666666
151,3,0,0,561.1296244128634,0.67452334148235,0.402815132385815,0.5971848676141841,124.5567898607669,184.65897649596167,107.7438876892889,4.118438401866826,44.12986360526691,561.1296244128634,2021-02-01T04:49:20Z,2021-02-01T03:33:50Z,0,3,2.0,2.0,0.6666666666666666
152,3,0,0,527.5731404174661,0.5395687617819881,0.35046746542029,0.649532534579709,64.21448266543048,119.0107493498229,116.4569730595617,4.271001488950429,75.71185914974876,527.5731404174661,2021-02-01T04:50:20Z,2021-02-01T03:34:20Z,0,3,3.0,2.0,0.8611111111111112
154,3,0,0,463.0233341597085,0.158632931226579,0.1369138809637,0.8630861190362991,195.908746846104,1234.9815724345592,132.14290556977883,5.73793417132555,67.68182660096736,463.0233341597085,2021-02-01T04:52:20Z,2021-02-01T03:35:20Z,0,3,3.0,3.0,1.0
155,3,2,0,438.1989034589283,0.180219405534792,0.152699917226941,0.847300082773058,301.482216292193,1672.862117137489,138.18392134798864,6.380504341103947,44.40523418482908,438.1989034589283,2021-02-01T04:53:20Z,2021-02-01T03:35:50Z,0,1,3.0,3.0,1.0
156,3,1,0,460.890726777638,0.167669781097867,0.143593491766328,0.856406508233671,159.63212309702058,952.062572347755,132.11376045142433,5.814627803819575,57.222086991318015,460.890726777638,2021-02-01T04:54:20Z,2021-02-01T03:36:20Z,0,1,3.0,3.0,1.0
158,3,0,0,510.92462472036704,0.518198723672152,0.341324699851384,0.6586753001486151,56.10329058972022,108.26597601814048,118.60144262479,3.241041410400496,48.42147976067471,510.92462472036704,2021-02-01T04:56:20Z,2021-02-01T03:37:20Z,0,3,3.0,2.0,0.8611111111111112
