min_win_RR,mean_win_RR,max_win_RR,min_hf,mean_hf,max_hf,min_hfnu,mean_hfnu,max_hfnu,min_lf,mean_lf,max_lf,min_lfnu,mean_lfnu,max_lfnu,min_hf_lf,mean_hf_lf,max_hf_lf,min_RMSSD,mean_RMSSD,max_RMSSD
520.9637082747498,829.1472005768427,1070.8476313712647,0.07473795642058269,0.4784457137779578,0.8937173392909814,19.52874914232143,957.0681837796416,8509.722660749103,71.68001380883175,993.0326992773249,5234.9495024575945,0.10628266070901854,0.5215542862220423,0.9252620435794173,0.08077490797250861,1.2510532978647582,8.408872466392307,4.010988745555905,11.750828154241418,24.258497118875226
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
